,carga_real,data_previsao,prevcarga,carga_prevista_final
432,12647,2024-01-24 05:00:00,12667.817,12892.322883102426
433,12281,2024-01-24 05:30:00,12361.814,12575.74623294393
434,12191,2024-01-24 06:00:00,12132.573,12337.681030647258
435,12338,2024-01-24 06:30:00,11943.594,12137.619038224791
436,12808,2024-01-24 07:00:00,12077.509,12271.829339391425
437,13320,2024-01-24 07:30:00,12538.351,12768.62363238806
438,13882,2024-01-24 08:00:00,12996.699,13351.239446024723
439,14276,2024-01-24 08:30:00,13494.191,13799.703611750765
440,14536,2024-01-24 09:00:00,13823.544,14098.24830432509
441,14746,2024-01-24 09:30:00,13967.588,14229.062314972522
442,14903,2024-01-24 10:00:00,14147.875,14282.79986271876
443,14988,2024-01-24 10:30:00,14348.304,14479.745830889124
444,14986,2024-01-24 11:00:00,14471.74,14639.960232762252
445,14915,2024-01-24 11:30:00,14544.775,14661.388077719595
